insert_time,exchange_name,currency_name,price
1.51E+12,GDAX,BTC-USD,14406.98
1.51E+12,GDAX,BTC-USD,14407.43
1.51E+12,GDAX,BTC-USD,14407.71
1.51E+12,GDAX,BTC-USD,14420.92
1.51E+12,GDAX,BTC-USD,14416.57
1.51E+12,GDAX,BTC-USD,14340
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14426
1.51E+12,GDAX,BTC-USD,14420.02
1.51E+12,GDAX,BTC-USD,14421.16
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14422.4
1.51E+12,GDAX,BTC-USD,14422.49
1.51E+12,GDAX,BTC-USD,14420
1.51E+12,GDAX,BTC-USD,14422.5
1.51E+12,GDAX,BTC-USD,14422.5
1.51E+12,GDAX,BTC-USD,14422.49
1.51E+12,GDAX,BTC-USD,14422.5
1.51E+12,GDAX,BTC-USD,14422.5
1.51E+12,GDAX,BTC-USD,14420.88
1.51E+12,GDAX,BTC-USD,14420.88
1.51E+12,GDAX,BTC-USD,14421
1.51E+12,GDAX,BTC-USD,14421
1.51E+12,GDAX,BTC-USD,14420.63
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420.14
1.51E+12,GDAX,BTC-USD,14420.14
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420.02
1.51E+12,GDAX,BTC-USD,14420.02
1.51E+12,GDAX,BTC-USD,14420.02
1.51E+12,GDAX,BTC-USD,14420.02
1.51E+12,GDAX,BTC-USD,14420
1.51E+12,GDAX,BTC-USD,14430
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14420
1.51E+12,GDAX,BTC-USD,14420
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425
1.51E+12,GDAX,BTC-USD,14425
1.51E+12,GDAX,BTC-USD,14425
1.51E+12,GDAX,BTC-USD,14425
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14425.01
1.51E+12,GDAX,BTC-USD,14435.26
1.51E+12,GDAX,BTC-USD,14420
1.51E+12,GDAX,BTC-USD,14418.88
1.51E+12,GDAX,BTC-USD,14419.05
1.51E+12,GDAX,BTC-USD,14419.05
1.51E+12,GDAX,BTC-USD,14445
1.51E+12,GDAX,BTC-USD,14448
1.51E+12,GDAX,BTC-USD,14449.64
1.51E+12,GDAX,BTC-USD,14449.65
1.51E+12,GDAX,BTC-USD,14449.65
1.51E+12,GDAX,BTC-USD,14449.65
1.51E+12,GDAX,BTC-USD,14449.65
1.51E+12,GDAX,BTC-USD,14449.64
1.51E+12,GDAX,BTC-USD,14449.64
1.51E+12,GDAX,BTC-USD,14470
1.51E+12,GDAX,BTC-USD,14470
1.51E+12,GDAX,BTC-USD,14449.64
1.51E+12,GDAX,BTC-USD,14449.29
1.51E+12,GDAX,BTC-USD,14454.27
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14448.1
1.51E+12,GDAX,BTC-USD,14448.34
1.51E+12,GDAX,BTC-USD,14448.1
1.51E+12,GDAX,BTC-USD,14448.1
1.51E+12,GDAX,BTC-USD,14448.1
1.51E+12,GDAX,BTC-USD,14448.1
1.51E+12,GDAX,BTC-USD,14448.09
1.51E+12,GDAX,BTC-USD,14449.99
1.51E+12,GDAX,BTC-USD,14449.99
1.51E+12,GDAX,BTC-USD,14441.95
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14434.86
1.51E+12,GDAX,BTC-USD,14447.5
1.51E+12,GDAX,BTC-USD,14434.86
1.51E+12,GDAX,BTC-USD,14420.88
1.51E+12,GDAX,BTC-USD,14446.16
1.51E+12,GDAX,BTC-USD,14420.56
1.51E+12,GDAX,BTC-USD,14434.4
1.51E+12,GDAX,BTC-USD,14420
1.51E+12,GDAX,BTC-USD,14418.99
1.51E+12,GDAX,BTC-USD,14419
1.51E+12,GDAX,BTC-USD,14419
1.51E+12,GDAX,BTC-USD,14419
1.51E+12,GDAX,BTC-USD,14419
1.51E+12,GDAX,BTC-USD,14419
1.51E+12,GDAX,BTC-USD,14419
1.51E+12,GDAX,BTC-USD,14419
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14396.5
1.51E+12,GDAX,BTC-USD,14396.5
1.51E+12,GDAX,BTC-USD,14396.5
1.51E+12,GDAX,BTC-USD,14396.49
1.51E+12,GDAX,BTC-USD,14396.49
1.51E+12,GDAX,BTC-USD,14396.5
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.19
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396.2
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14395.99
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14396
1.51E+12,GDAX,BTC-USD,14391.02
1.51E+12,GDAX,BTC-USD,14391.02
1.51E+12,GDAX,BTC-USD,14391.02
1.51E+12,GDAX,BTC-USD,14391.02
1.51E+12,GDAX,BTC-USD,14391.02
1.51E+12,GDAX,BTC-USD,14391.02
1.51E+12,GDAX,BTC-USD,14391.01
1.51E+12,GDAX,BTC-USD,14391.02
1.51E+12,GDAX,BTC-USD,14397.56
1.51E+12,GDAX,BTC-USD,14397.56
1.51E+12,GDAX,BTC-USD,14397.56
1.51E+12,GDAX,BTC-USD,14397.56
1.51E+12,GDAX,BTC-USD,14397.56
1.51E+12,GDAX,BTC-USD,14397.55
1.51E+12,GDAX,BTC-USD,14397.56
1.51E+12,GDAX,BTC-USD,14397.56
1.51E+12,GDAX,BTC-USD,14395
1.51E+12,GDAX,BTC-USD,14438.98
1.51E+12,GDAX,BTC-USD,14438.98
1.51E+12,GDAX,BTC-USD,14438.99
1.51E+12,GDAX,BTC-USD,14438.98
1.51E+12,GDAX,BTC-USD,14438.99
1.51E+12,GDAX,BTC-USD,14438.99
1.51E+12,GDAX,BTC-USD,14438.99
1.51E+12,GDAX,BTC-USD,14397.32
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.73
1.51E+12,GDAX,BTC-USD,14390.73
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.73
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14390.74
1.51E+12,GDAX,BTC-USD,14405.5
1.51E+12,GDAX,BTC-USD,14360
1.51E+12,GDAX,BTC-USD,14360
1.51E+12,GDAX,BTC-USD,14360
1.51E+12,GDAX,BTC-USD,14374.4
1.51E+12,GDAX,BTC-USD,14337.57
1.51E+12,GDAX,BTC-USD,14332.91
1.51E+12,GDAX,BTC-USD,14314.22
1.51E+12,GDAX,BTC-USD,14305.03
1.51E+12,GDAX,BTC-USD,14314.2
1.51E+12,GDAX,BTC-USD,14314.25
1.51E+12,GDAX,BTC-USD,14314.23
1.51E+12,GDAX,BTC-USD,14300
1.51E+12,GDAX,BTC-USD,14313.71
1.51E+12,GDAX,BTC-USD,14359.25
1.51E+12,GDAX,BTC-USD,14409.97
1.51E+12,GDAX,BTC-USD,14417.5
1.51E+12,GDAX,BTC-USD,14417.5
1.51E+12,GDAX,BTC-USD,14421.05
1.51E+12,GDAX,BTC-USD,14440
1.51E+12,GDAX,BTC-USD,14452.13
1.51E+12,GDAX,BTC-USD,14452.13
1.51E+12,GDAX,BTC-USD,14452.12
1.51E+12,GDAX,BTC-USD,14452.14
1.51E+12,GDAX,BTC-USD,14452.15
1.51E+12,GDAX,BTC-USD,14482
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.7
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.79
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14487.79
1.51E+12,GDAX,BTC-USD,14487.8
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.7
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.7
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14483.71
1.51E+12,GDAX,BTC-USD,14482.51
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14478.99
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14468.99
1.51E+12,GDAX,BTC-USD,14469
1.51E+12,GDAX,BTC-USD,14469
1.51E+12,GDAX,BTC-USD,14469
1.51E+12,GDAX,BTC-USD,14469
1.51E+12,GDAX,BTC-USD,14467.04
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14454.19
1.51E+12,GDAX,BTC-USD,14454.19
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14454.19
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14454.2
1.51E+12,GDAX,BTC-USD,14451
1.51E+12,GDAX,BTC-USD,14451
1.51E+12,GDAX,BTC-USD,14451
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14449.99
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14449.99
1.51E+12,GDAX,BTC-USD,14449.99
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14449.99
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14447.03
1.51E+12,GDAX,BTC-USD,14445
1.51E+12,GDAX,BTC-USD,14444.65
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.65
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.66
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.07
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14444.08
1.51E+12,GDAX,BTC-USD,14450
1.51E+12,GDAX,BTC-USD,14466.87
1.51E+12,GDAX,BTC-USD,14473.84
1.51E+12,GDAX,BTC-USD,14473.84
1.51E+12,GDAX,BTC-USD,14473.85
1.51E+12,GDAX,BTC-USD,14473.85
1.51E+12,GDAX,BTC-USD,14473.86
1.51E+12,GDAX,BTC-USD,14452.92
1.51E+12,GDAX,BTC-USD,14442.91
1.51E+12,GDAX,BTC-USD,14442.91
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416.01
1.51E+12,GDAX,BTC-USD,14416
1.51E+12,GDAX,BTC-USD,14416
1.51E+12,GDAX,BTC-USD,14418.08
1.51E+12,GDAX,BTC-USD,14418.08
1.51E+12,GDAX,BTC-USD,14418.08
1.51E+12,GDAX,BTC-USD,14418.08
1.51E+12,GDAX,BTC-USD,14414.19
1.51E+12,GDAX,BTC-USD,14420.01
1.51E+12,GDAX,BTC-USD,14441.12
1.51E+12,GDAX,BTC-USD,14450.01
1.51E+12,GDAX,BTC-USD,14451.01
1.51E+12,GDAX,BTC-USD,14451
1.51E+12,GDAX,BTC-USD,14456.66
1.51E+12,GDAX,BTC-USD,14474
1.51E+12,GDAX,BTC-USD,14474.98
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14478.99
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14478.99
1.51E+12,GDAX,BTC-USD,14478.99
1.51E+12,GDAX,BTC-USD,14478.99
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14479
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14474.99
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14474.99
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14474.99
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14474.99
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14474.99
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14474.99
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14474.99
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14475
1.51E+12,GDAX,BTC-USD,14468.84
1.51E+12,GDAX,BTC-USD,14461.47
1.51E+12,GDAX,BTC-USD,14450.26
1.51E+12,GDAX,BTC-USD,14480.01
1.51E+12,GDAX,BTC-USD,14480.01
1.51E+12,GDAX,BTC-USD,14488.96
1.51E+12,GDAX,BTC-USD,14488.98
1.51E+12,GDAX,BTC-USD,14488.98
1.51E+12,GDAX,BTC-USD,14488.97
1.51E+12,GDAX,BTC-USD,14488.98
1.51E+12,GDAX,BTC-USD,14488.97
1.51E+12,GDAX,BTC-USD,14449.99
1.51E+12,GDAX,BTC-USD,14448.12
1.51E+12,GDAX,BTC-USD,14448.12
1.51E+12,GDAX,BTC-USD,14448.12
1.51E+12,GDAX,BTC-USD,14448.13
1.51E+12,GDAX,BTC-USD,14448.12
1.51E+12,GDAX,BTC-USD,14448.12
1.51E+12,GDAX,BTC-USD,14441.13
1.51E+12,GDAX,BTC-USD,14498.01
1.51E+12,GDAX,BTC-USD,14499.68
1.51E+12,GDAX,BTC-USD,14499.7
1.51E+12,GDAX,BTC-USD,14499.73
1.51E+12,GDAX,BTC-USD,14499.73
1.51E+12,GDAX,BTC-USD,14499.72
1.51E+12,GDAX,BTC-USD,14499.74
1.51E+12,GDAX,BTC-USD,14499.73
1.51E+12,GDAX,BTC-USD,14499.74
1.51E+12,GDAX,BTC-USD,14499.74
1.51E+12,GDAX,BTC-USD,14499.75
1.51E+12,GDAX,BTC-USD,14499.75
1.51E+12,GDAX,BTC-USD,14499.89
1.51E+12,GDAX,BTC-USD,14499.5
1.51E+12,GDAX,BTC-USD,14499.48
1.51E+12,GDAX,BTC-USD,14495.47
1.51E+12,GDAX,BTC-USD,14494
1.51E+12,GDAX,BTC-USD,14494
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14489
1.51E+12,GDAX,BTC-USD,14487
1.51E+12,GDAX,BTC-USD,14460
1.51E+12,GDAX,BTC-USD,14444
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14399.99
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14400
1.51E+12,GDAX,BTC-USD,14399.09
1.51E+12,GDAX,BTC-USD,14399
1.51E+12,GDAX,BTC-USD,14399
1.51E+12,GDAX,BTC-USD,14399
1.51E+12,GDAX,BTC-USD,14398.89
1.51E+12,GDAX,BTC-USD,14398.89
1.51E+12,GDAX,BTC-USD,14398.88
1.51E+12,GDAX,BTC-USD,14398.88
1.51E+12,GDAX,BTC-USD,14398.25
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14398
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.99
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.9
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.88
1.51E+12,GDAX,BTC-USD,14397.88
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.88
1.51E+12,GDAX,BTC-USD,14397.89
1.51E+12,GDAX,BTC-USD,14397.88
1.51E+12,GDAX,BTC-USD,14397.88
1.51E+12,GDAX,BTC-USD,14397.6
